자치구,대여소명,기준년월,대여건수,반납건수
강남구,2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞),202510,1307,1289
강남구,2408. 강남한양수자인아파트,202510,1148,1146
송파구,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,202510,622,640
종로구,342. 대학로 마로니에공원,202510,2060,2063
송파구,1291. 서울체육고등학교 앞,202510,2098,2242
송파구,1293. 석촌호수 서호 사거리,202510,3119,3247
송파구,1295. 잠실역 8번출구,202510,3815,3800
송파구,1296. 석촌호수교차로 (송파나루근린공원 앞),202510,790,786
송파구,1297. 석촌호수교차로(동호 팔각정 앞),202510,3357,3357
송파구,1299. 송파소방서 (방이119안전센터),202510,614,547
송파구,1300. 오륜사거리,202510,751,750
종로구,343. 힐스테이트창경궁 아파트 앞,202510,1035,964
송파구,2601. 석촌호수 아뜰리에,202510,2599,2544
송파구,2603. 송파 글마루 도서관,202510,912,900
강동구,1053. 동명근린공원 진입로 (아리수로),202510,264,267
강동구,1056. 강일리버파크 7~11단지,202510,409,427
강동구,1057. 능골근린공원,202510,657,671
성동구,3525. 금호스포츠센터앞,202510,609,722
종로구,344. 성균관대 E하우스 앞,202510,952,879
성동구,3527. 왕십리 자이아파트(101동 앞),202510,13,8
광진구,3528. 광진정보도서관,202510,1170,1475
광진구,3529. 어린이대공원정문,202510,875,742
종로구,452. 동대문 종합시장 버스정류장,202510,796,837
종로구,453. 종로오가 지하쇼핑센터 14번출구,202510,1232,1229
종로구,454. 종로2가 버스정류장 (종각방향),202510,1193,1190
종로구,455. 종로6가역 버스정류장(동대문 방향),202510,1212,1249
종로구,456. 숭인2동 주민센터 입구,202510,1432,1490
종로구,345. 서울보증보험본사 앞,202510,1222,1342
종로구,457. 종로꽃시장 입구 옆,202510,1053,1102
종로구,458. 광화문역 5번출구,202510,2553,2525
용산구,845. 용산 선인상가,202510,642,665
성동구,3530. 왕십리자이아파트 후문(삼거리),202510,284,210
성동구,3531. 논골사거리(금호도서관 입구),202510,155,39
성동구,3532. 왕십리KCC스위첸아파트,202510,263,195
종로구,461. 서울경찰청,202510,768,748
중구,346. 맥스타일 앞,202510,894,965
강동구,1060. 천일초교 사거리,202510,677,641
강동구,1061. 천호초교 입구 사거리(일주빌딩),202510,970,960
강동구,1058. 고덕숲 아이파크 1,202510,345,306
동대문구,661. 경희대학교 청운관,202510,927,935
강동구,1059. 래미안 강동팰리스(102동),202510,1526,1104
송파구,2604. 풍납토성 서성벽터A,202510,1404,1418
동대문구,656. 영휘원 교차로,202510,967,1000
동대문구,657. 동대문롯데캐슬아파트 앞,202510,1527,1607
중구,347. 동대문역사문화공원역 9번출구 앞,202510,737,729
성북구,1370. 복자사랑 피정의 집,202510,149,97
성북구,1372. KEB은행 고대점,202510,1033,878
성북구,1373. 성북구보건소 건너편,202510,1200,1260
도봉구,1741. 제일강산수산입구,202510,1147,988
노원구,1688. 마들역 7번출구,202510,2238,2232
노원구,1689. 마들역 3번출구,202510,1620,1624
노원구,1691. 노원정보도서관,202510,1531,1539
강서구,1184. 마곡13단지,202510,3543,3628
강서구,1185. 등촌9단지,202510,1855,1757
강서구,1186. 송정중학교,202510,952,1170
금천구,"1858. 500번,507번 버스 종점 앞",202510,237,243
영등포구,283. 아크로타워 스퀘어(영등포시장),202510,2740,2485
종로구,349. 어린이도서관,202510,616,606
영등포구,284. 센트럴 푸르지오 시티 앞,202510,2657,2478
영등포구,285. 콤텍시스템 앞,202510,754,886
영등포구,286. 우성아파트 교차로,202510,1021,1058
영등포구,287. 영등포전화국사거리 (서강어린이공원),202510,2080,2004
서초구,2509. 심산기념문화센터,202510,700,687
송파구,2605. 복정역 1번 출구 앞,202510,1358,1356
송파구,2606. 위례동주민센터,202510,1650,1768
광진구,3533. 건대입구역 사거리(롯데백화점),202510,5713,6076
광진구,3534. 건대입구역 5번출구 뒤,202510,4935,5102
광진구,3536. 중앙농협(자양동),202510,2710,2761
광진구,3537. 아차산 휴먼시아 아파트 옆,202510,434,179
강북구,1546. 송천동우체국,202510,344,383
동작구,2069. 숭실대 입구역3번 출구 앞,202510,439,351
중구,433. 을지로입구역 2번출구,202510,2153,1833
중구,434. 신당 래미안 버스정류장,202510,574,28
종로구,351. 청운초교 앞 삼거리,202510,532,475
중구,435. SK 남산빌딩,202510,286,289
동대문구,663. 외대앞역 3번출구,202510,1971,2147
노원구,1692. 온곡초교 교차로,202510,1469,1159
은평구,971. 역촌 센트레빌 아파트,202510,574,83
마포구,436. 이대역 5번출구,202510,693,236
강서구,1187. 강서수산물도매시장,202510,1059,1363
